file,sheet,nrows,ncols,status,reason
E:\压裂窜扰项目\02 规范化\阳101H35\阳101H35 邻井压力监测\35平台压裂期间36平台压力分钟数据_(1)井_1#流程_分钟数据4月21日0点至4月30日0点.csv,text,12857,22,已提取,4个通道
E:\压裂窜扰项目\02 规范化\阳101H35\阳101H35 邻井压力监测\35平台压裂期间36平台压力分钟数据_(1)井_1#流程_分钟数据4月30日0点至5月19日0点.csv,text,27218,22,已提取,4个通道
E:\压裂窜扰项目\02 规范化\阳101H35\阳101H35 邻井压力监测\35平台压裂期间36平台压力分钟数据_(1)井_1#流程_分钟数据5月19日0点至5月31日0点.csv,text,17193,22,已提取,4个通道
E:\压裂窜扰项目\02 规范化\阳101H35\阳101H35 邻井压力监测\35平台压裂期间36平台压力分钟数据_(1)井_1#流程_分钟数据5月31日0点至6月19日0点.csv,text,27203,22,已提取,4个通道
E:\压裂窜扰项目\02 规范化\阳101H35\阳101H35 邻井压力监测\35平台压裂期间36平台压力分钟数据_(1)井_1#流程_分钟数据6月19日0点至7月05日14：53.csv,text,23856,22,已提取,4个通道
E:\压裂窜扰项目\02 规范化\阳101H35\阳101H35 邻井压力监测\35平台压裂期间36平台压力分钟数据_(2)井_2#流程_分钟数据4月11日0点至4月30日0点.csv,text,27184,22,已提取,4个通道
E:\压裂窜扰项目\02 规范化\阳101H35\阳101H35 邻井压力监测\35平台压裂期间36平台压力分钟数据_(2)井_2#流程_分钟数据4月30日0点至5月19日0点.csv,text,27218,22,已提取,4个通道
E:\压裂窜扰项目\02 规范化\阳101H35\阳101H35 邻井压力监测\35平台压裂期间36平台压力分钟数据_(2)井_2#流程_分钟数据5月19日0点至5月31日0点.csv,text,17193,22,已提取,4个通道
E:\压裂窜扰项目\02 规范化\阳101H35\阳101H35 邻井压力监测\35平台压裂期间36平台压力分钟数据_(2)井_2#流程_分钟数据5月31日0点至6月19日0点.csv,text,27203,22,已提取,4个通道
E:\压裂窜扰项目\02 规范化\阳101H35\阳101H35 邻井压力监测\35平台压裂期间36平台压力分钟数据_(2)井_2#流程_分钟数据6月19日0点至7月05日14：53.csv,text,23857,22,已提取,4个通道
E:\压裂窜扰项目\02 规范化\阳101H35\阳101H35 邻井压力监测\35平台压裂期间36平台压力分钟数据_(3)井_3#流程_分钟数据4月11日0点至4月30日0点.csv,text,27184,22,已提取,4个通道
E:\压裂窜扰项目\02 规范化\阳101H35\阳101H35 邻井压力监测\35平台压裂期间36平台压力分钟数据_(3)井_3#流程_分钟数据4月30日0点至5月19日0点.csv,text,27218,22,已提取,4个通道
E:\压裂窜扰项目\02 规范化\阳101H35\阳101H35 邻井压力监测\35平台压裂期间36平台压力分钟数据_(3)井_3#流程_分钟数据5月19日0点至5月31日0点.csv,text,17193,22,已提取,4个通道
E:\压裂窜扰项目\02 规范化\阳101H35\阳101H35 邻井压力监测\35平台压裂期间36平台压力分钟数据_(3)井_3#流程_分钟数据5月31日0点至6月19日0点.csv,text,27203,22,已提取,4个通道
E:\压裂窜扰项目\02 规范化\阳101H35\阳101H35 邻井压力监测\35平台压裂期间36平台压力分钟数据_(3)井_3#流程_分钟数据6月19日0点至7月05日14：53.csv,text,23857,22,已提取,4个通道
E:\压裂窜扰项目\02 规范化\阳101H35\阳101H35 邻井压力监测\35平台压裂期间36平台压力分钟数据_(4)井_4#流程_分钟数据4月11日0点至4月30日0点.csv,text,27184,22,已提取,4个通道
E:\压裂窜扰项目\02 规范化\阳101H35\阳101H35 邻井压力监测\35平台压裂期间36平台压力分钟数据_(4)井_4#流程_分钟数据4月30日0点至5月19日0点.csv,text,27218,22,已提取,4个通道
E:\压裂窜扰项目\02 规范化\阳101H35\阳101H35 邻井压力监测\35平台压裂期间36平台压力分钟数据_(4)井_4#流程_分钟数据5月19日0点至5月31日0点.csv,text,17193,22,已提取,4个通道
E:\压裂窜扰项目\02 规范化\阳101H35\阳101H35 邻井压力监测\35平台压裂期间36平台压力分钟数据_(4)井_4#流程_分钟数据5月31日0点至6月19日0点.csv,text,27203,22,已提取,4个通道
E:\压裂窜扰项目\02 规范化\阳101H35\阳101H35 邻井压力监测\35平台压裂期间36平台压力分钟数据_(4)井_4#流程_分钟数据6月19日0点至7月05日14：53.csv,text,23857,22,已提取,4个通道
E:\压裂窜扰项目\02 规范化\阳101H35\阳101H35 邻井压力监测\35平台压裂期间36平台压力分钟数据_(5)井_5#流程_分钟数据4月11日0点至4月30日0点.csv,text,27184,22,已提取,4个通道
E:\压裂窜扰项目\02 规范化\阳101H35\阳101H35 邻井压力监测\35平台压裂期间36平台压力分钟数据_(5)井_5#流程_分钟数据4月30日0点至5月19日0点.csv,text,27218,22,已提取,4个通道
E:\压裂窜扰项目\02 规范化\阳101H35\阳101H35 邻井压力监测\35平台压裂期间36平台压力分钟数据_(5)井_5#流程_分钟数据5月19日0点至5月31日0点.csv,text,17193,22,已提取,4个通道
E:\压裂窜扰项目\02 规范化\阳101H35\阳101H35 邻井压力监测\35平台压裂期间36平台压力分钟数据_(5)井_5#流程_分钟数据5月31日0点至6月19日0点.csv,text,27203,22,已提取,4个通道
E:\压裂窜扰项目\02 规范化\阳101H35\阳101H35 邻井压力监测\35平台压裂期间36平台压力分钟数据_(5)井_5#流程_分钟数据6月19日0点至7月05日14：53.csv,text,23857,22,已提取,4个通道
E:\压裂窜扰项目\02 规范化\阳101H35\阳101H35 邻井压力监测\35平台压裂期间36平台压力分钟数据_(6)井_6#流程_分钟数据4月11日0点至4月30日0点.csv,text,27184,22,已提取,4个通道
E:\压裂窜扰项目\02 规范化\阳101H35\阳101H35 邻井压力监测\35平台压裂期间36平台压力分钟数据_(6)井_6#流程_分钟数据4月30日0点至5月19日0点.csv,text,27218,22,已提取,4个通道
E:\压裂窜扰项目\02 规范化\阳101H35\阳101H35 邻井压力监测\35平台压裂期间36平台压力分钟数据_(6)井_6#流程_分钟数据5月19日0点至5月31日0点.csv,text,17193,22,已提取,4个通道
E:\压裂窜扰项目\02 规范化\阳101H35\阳101H35 邻井压力监测\35平台压裂期间36平台压力分钟数据_(6)井_6#流程_分钟数据5月31日0点至6月19日0点.csv,text,27203,22,已提取,4个通道
E:\压裂窜扰项目\02 规范化\阳101H35\阳101H35 邻井压力监测\35平台压裂期间36平台压力分钟数据_(6)井_6#流程_分钟数据6月19日0点至7月05日14：53.csv,text,23857,22,已提取,4个通道
E:\压裂窜扰项目\02 规范化\阳101H35\阳101H35 邻井压力监测\35平台压裂期间36平台压力分钟数据_(7)井_7#流程_分钟数据4月11日0点至4月30日0点.csv,text,27184,22,已提取,4个通道
E:\压裂窜扰项目\02 规范化\阳101H35\阳101H35 邻井压力监测\35平台压裂期间36平台压力分钟数据_(7)井_7#流程_分钟数据4月30日0点至5月19日0点.csv,text,27218,22,已提取,4个通道
E:\压裂窜扰项目\02 规范化\阳101H35\阳101H35 邻井压力监测\35平台压裂期间36平台压力分钟数据_(7)井_7#流程_分钟数据5月19日0点至5月31日0点.csv,text,17193,22,已提取,4个通道
E:\压裂窜扰项目\02 规范化\阳101H35\阳101H35 邻井压力监测\35平台压裂期间36平台压力分钟数据_(7)井_7#流程_分钟数据5月31日0点至6月19日0点.csv,text,27203,22,已提取,4个通道
E:\压裂窜扰项目\02 规范化\阳101H35\阳101H35 邻井压力监测\35平台压裂期间36平台压力分钟数据_(7)井_7#流程_分钟数据6月19日0点至7月05日14：53.csv,text,23857,22,已提取,4个通道
E:\压裂窜扰项目\02 规范化\阳101H35\阳101H35 邻井压力监测\3井压裂期间邻井压力检测_3井第10段 压裂质量数量监控表（邻井压力、井口、砂量）.xlsx,1.邻井压力监测表,20,25,已提取,3个通道
E:\压裂窜扰项目\02 规范化\阳101H35\阳101H35 邻井压力监测\3井压裂期间邻井压力检测_3井第10段 压裂质量数量监控表（邻井压力、井口、砂量）.xlsx,2.井口阀门监控表,22,11,非时序压力表,工况、数量或阶段汇总表
E:\压裂窜扰项目\02 规范化\阳101H35\阳101H35 邻井压力监测\3井压裂期间邻井压力检测_3井第10段 压裂质量数量监控表（邻井压力、井口、砂量）.xlsx,3.液量、砂量核实表,65,24,非时序压力表,工况、数量或阶段汇总表
E:\压裂窜扰项目\02 规范化\阳101H35\阳101H35 邻井压力监测\3井压裂期间邻井压力检测_3井第10段 压裂质量数量监控表（邻井压力、井口、砂量）.xlsx,Sheet1,22,4,未提取压力通道,0个通道
E:\压裂窜扰项目\02 规范化\阳101H35\阳101H35 邻井压力监测\3井压裂期间邻井压力检测_3井第11段 压裂质量数量监控表（邻井压力、井口、砂量） .xlsx,1.邻井压力监测表,18,25,已提取,3个通道
E:\压裂窜扰项目\02 规范化\阳101H35\阳101H35 邻井压力监测\3井压裂期间邻井压力检测_3井第11段 压裂质量数量监控表（邻井压力、井口、砂量） .xlsx,2.井口阀门监控表,22,11,非时序压力表,工况、数量或阶段汇总表
E:\压裂窜扰项目\02 规范化\阳101H35\阳101H35 邻井压力监测\3井压裂期间邻井压力检测_3井第11段 压裂质量数量监控表（邻井压力、井口、砂量） .xlsx,3.液量、砂量核实表,65,24,非时序压力表,工况、数量或阶段汇总表
E:\压裂窜扰项目\02 规范化\阳101H35\阳101H35 邻井压力监测\3井压裂期间邻井压力检测_3井第11段 压裂质量数量监控表（邻井压力、井口、砂量） .xlsx,Sheet1,22,4,未提取压力通道,0个通道
E:\压裂窜扰项目\02 规范化\阳101H35\阳101H35 邻井压力监测\3井压裂期间邻井压力检测_3井第12段 压裂质量数量监控表（邻井压力、井口、砂量） .xlsx,1.邻井压力监测表,20,25,已提取,3个通道
E:\压裂窜扰项目\02 规范化\阳101H35\阳101H35 邻井压力监测\3井压裂期间邻井压力检测_3井第12段 压裂质量数量监控表（邻井压力、井口、砂量） .xlsx,2.井口阀门监控表,22,11,非时序压力表,工况、数量或阶段汇总表
E:\压裂窜扰项目\02 规范化\阳101H35\阳101H35 邻井压力监测\3井压裂期间邻井压力检测_3井第12段 压裂质量数量监控表（邻井压力、井口、砂量） .xlsx,3.液量、砂量核实表,65,24,非时序压力表,工况、数量或阶段汇总表
E:\压裂窜扰项目\02 规范化\阳101H35\阳101H35 邻井压力监测\3井压裂期间邻井压力检测_3井第12段 压裂质量数量监控表（邻井压力、井口、砂量） .xlsx,Sheet1,22,4,未提取压力通道,0个通道
E:\压裂窜扰项目\02 规范化\阳101H35\阳101H35 邻井压力监测\3井压裂期间邻井压力检测_3井第13段 压裂质量数量监控表（邻井压力、井口、砂量） .xlsx,1.邻井压力监测表,18,25,已提取,3个通道
E:\压裂窜扰项目\02 规范化\阳101H35\阳101H35 邻井压力监测\3井压裂期间邻井压力检测_3井第13段 压裂质量数量监控表（邻井压力、井口、砂量） .xlsx,2.井口阀门监控表,22,11,非时序压力表,工况、数量或阶段汇总表
E:\压裂窜扰项目\02 规范化\阳101H35\阳101H35 邻井压力监测\3井压裂期间邻井压力检测_3井第13段 压裂质量数量监控表（邻井压力、井口、砂量） .xlsx,3.液量、砂量核实表,65,24,非时序压力表,工况、数量或阶段汇总表
E:\压裂窜扰项目\02 规范化\阳101H35\阳101H35 邻井压力监测\3井压裂期间邻井压力检测_3井第13段 压裂质量数量监控表（邻井压力、井口、砂量） .xlsx,Sheet1,22,4,未提取压力通道,0个通道
E:\压裂窜扰项目\02 规范化\阳101H35\阳101H35 邻井压力监测\3井压裂期间邻井压力检测_3井第14段 压裂质量数量监控表（邻井压力、井口、砂量） .xlsx,1.邻井压力监测表,24,25,已提取,3个通道
E:\压裂窜扰项目\02 规范化\阳101H35\阳101H35 邻井压力监测\3井压裂期间邻井压力检测_3井第14段 压裂质量数量监控表（邻井压力、井口、砂量） .xlsx,2.井口阀门监控表,22,11,非时序压力表,工况、数量或阶段汇总表
E:\压裂窜扰项目\02 规范化\阳101H35\阳101H35 邻井压力监测\3井压裂期间邻井压力检测_3井第14段 压裂质量数量监控表（邻井压力、井口、砂量） .xlsx,3.液量、砂量核实表,65,24,非时序压力表,工况、数量或阶段汇总表
E:\压裂窜扰项目\02 规范化\阳101H35\阳101H35 邻井压力监测\3井压裂期间邻井压力检测_3井第14段 压裂质量数量监控表（邻井压力、井口、砂量） .xlsx,Sheet1,22,4,未提取压力通道,0个通道
E:\压裂窜扰项目\02 规范化\阳101H35\阳101H35 邻井压力监测\3井压裂期间邻井压力检测_3井第15段 压裂质量数量监控表（邻井压力、井口、砂量）.xlsx,1.邻井压力监测表,24,25,已提取,3个通道
E:\压裂窜扰项目\02 规范化\阳101H35\阳101H35 邻井压力监测\3井压裂期间邻井压力检测_3井第15段 压裂质量数量监控表（邻井压力、井口、砂量）.xlsx,2.井口阀门监控表,22,11,非时序压力表,工况、数量或阶段汇总表
E:\压裂窜扰项目\02 规范化\阳101H35\阳101H35 邻井压力监测\3井压裂期间邻井压力检测_3井第15段 压裂质量数量监控表（邻井压力、井口、砂量）.xlsx,3.液量、砂量核实表,65,24,非时序压力表,工况、数量或阶段汇总表
E:\压裂窜扰项目\02 规范化\阳101H35\阳101H35 邻井压力监测\3井压裂期间邻井压力检测_3井第15段 压裂质量数量监控表（邻井压力、井口、砂量）.xlsx,Sheet1,22,4,未提取压力通道,0个通道
E:\压裂窜扰项目\02 规范化\阳101H35\阳101H35 邻井压力监测\3井压裂期间邻井压力检测_3井第16段 压裂质量数量监控表（邻井压力、井口、砂量）.xlsx,1.邻井压力监测表,24,25,已提取,3个通道
E:\压裂窜扰项目\02 规范化\阳101H35\阳101H35 邻井压力监测\3井压裂期间邻井压力检测_3井第16段 压裂质量数量监控表（邻井压力、井口、砂量）.xlsx,2.井口阀门监控表,22,11,非时序压力表,工况、数量或阶段汇总表
E:\压裂窜扰项目\02 规范化\阳101H35\阳101H35 邻井压力监测\3井压裂期间邻井压力检测_3井第16段 压裂质量数量监控表（邻井压力、井口、砂量）.xlsx,3.液量、砂量核实表,65,24,非时序压力表,工况、数量或阶段汇总表
E:\压裂窜扰项目\02 规范化\阳101H35\阳101H35 邻井压力监测\3井压裂期间邻井压力检测_3井第16段 压裂质量数量监控表（邻井压力、井口、砂量）.xlsx,Sheet1,22,4,未提取压力通道,0个通道
E:\压裂窜扰项目\02 规范化\阳101H35\阳101H35 邻井压力监测\3井压裂期间邻井压力检测_3井第17段 压裂质量数量监控表（邻井压力、井口、砂量）.xlsx,1.邻井压力监测表,24,25,已提取,3个通道
E:\压裂窜扰项目\02 规范化\阳101H35\阳101H35 邻井压力监测\3井压裂期间邻井压力检测_3井第17段 压裂质量数量监控表（邻井压力、井口、砂量）.xlsx,2.井口阀门监控表,22,11,非时序压力表,工况、数量或阶段汇总表
E:\压裂窜扰项目\02 规范化\阳101H35\阳101H35 邻井压力监测\3井压裂期间邻井压力检测_3井第17段 压裂质量数量监控表（邻井压力、井口、砂量）.xlsx,3.液量、砂量核实表,65,24,非时序压力表,工况、数量或阶段汇总表
E:\压裂窜扰项目\02 规范化\阳101H35\阳101H35 邻井压力监测\3井压裂期间邻井压力检测_3井第17段 压裂质量数量监控表（邻井压力、井口、砂量）.xlsx,Sheet1,22,4,未提取压力通道,0个通道
E:\压裂窜扰项目\02 规范化\阳101H35\阳101H35 邻井压力监测\3井压裂期间邻井压力检测_3井第18段 压裂质量数量监控表（邻井压力、井口、砂量）.xlsx,1.邻井压力监测表,24,25,已提取,3个通道
E:\压裂窜扰项目\02 规范化\阳101H35\阳101H35 邻井压力监测\3井压裂期间邻井压力检测_3井第18段 压裂质量数量监控表（邻井压力、井口、砂量）.xlsx,2.井口阀门监控表,22,11,非时序压力表,工况、数量或阶段汇总表
E:\压裂窜扰项目\02 规范化\阳101H35\阳101H35 邻井压力监测\3井压裂期间邻井压力检测_3井第18段 压裂质量数量监控表（邻井压力、井口、砂量）.xlsx,3.液量、砂量核实表,65,24,非时序压力表,工况、数量或阶段汇总表
E:\压裂窜扰项目\02 规范化\阳101H35\阳101H35 邻井压力监测\3井压裂期间邻井压力检测_3井第18段 压裂质量数量监控表（邻井压力、井口、砂量）.xlsx,Sheet1,22,4,未提取压力通道,0个通道
E:\压裂窜扰项目\02 规范化\阳101H35\阳101H35 邻井压力监测\3井压裂期间邻井压力检测_3井第18段 压裂质量数量监控表（邻井压力、井口、砂量）.xlsx,Sheet2,17,21,已提取,2个通道
E:\压裂窜扰项目\02 规范化\阳101H35\阳101H35 邻井压力监测\3井压裂期间邻井压力检测_3井第19段 压裂质量数量监控表（邻井压力、井口、砂量）.xlsx,1.邻井压力监测表,24,25,已提取,3个通道
E:\压裂窜扰项目\02 规范化\阳101H35\阳101H35 邻井压力监测\3井压裂期间邻井压力检测_3井第19段 压裂质量数量监控表（邻井压力、井口、砂量）.xlsx,2.井口阀门监控表,22,11,非时序压力表,工况、数量或阶段汇总表
E:\压裂窜扰项目\02 规范化\阳101H35\阳101H35 邻井压力监测\3井压裂期间邻井压力检测_3井第19段 压裂质量数量监控表（邻井压力、井口、砂量）.xlsx,3.液量、砂量核实表,65,24,非时序压力表,工况、数量或阶段汇总表
E:\压裂窜扰项目\02 规范化\阳101H35\阳101H35 邻井压力监测\3井压裂期间邻井压力检测_3井第19段 压裂质量数量监控表（邻井压力、井口、砂量）.xlsx,Sheet1,22,4,未提取压力通道,0个通道
E:\压裂窜扰项目\02 规范化\阳101H35\阳101H35 邻井压力监测\3井压裂期间邻井压力检测_3井第19段 压裂质量数量监控表（邻井压力、井口、砂量）.xlsx,Sheet2,17,21,已提取,6个通道
E:\压裂窜扰项目\02 规范化\阳101H35\阳101H35 邻井压力监测\3井压裂期间邻井压力检测_3井第20段 压裂质量数量监控表（邻井压力、井口、砂量）.xlsx,1.邻井压力监测表,24,25,已提取,3个通道
E:\压裂窜扰项目\02 规范化\阳101H35\阳101H35 邻井压力监测\3井压裂期间邻井压力检测_3井第20段 压裂质量数量监控表（邻井压力、井口、砂量）.xlsx,2.井口阀门监控表,22,11,非时序压力表,工况、数量或阶段汇总表
E:\压裂窜扰项目\02 规范化\阳101H35\阳101H35 邻井压力监测\3井压裂期间邻井压力检测_3井第20段 压裂质量数量监控表（邻井压力、井口、砂量）.xlsx,3.液量、砂量核实表,65,24,非时序压力表,工况、数量或阶段汇总表
E:\压裂窜扰项目\02 规范化\阳101H35\阳101H35 邻井压力监测\3井压裂期间邻井压力检测_3井第20段 压裂质量数量监控表（邻井压力、井口、砂量）.xlsx,Sheet1,22,4,未提取压力通道,0个通道
E:\压裂窜扰项目\02 规范化\阳101H35\阳101H35 邻井压力监测\3井压裂期间邻井压力检测_3井第20段 压裂质量数量监控表（邻井压力、井口、砂量）.xlsx,Sheet2,17,21,已提取,6个通道
E:\压裂窜扰项目\02 规范化\阳101H35\阳101H35 邻井压力监测\3井压裂期间邻井压力检测_3井第21段 压裂质量数量监控表（邻井压力、井口、砂量）.xlsx,1.邻井压力监测表,24,25,已提取,3个通道
E:\压裂窜扰项目\02 规范化\阳101H35\阳101H35 邻井压力监测\3井压裂期间邻井压力检测_3井第21段 压裂质量数量监控表（邻井压力、井口、砂量）.xlsx,2.井口阀门监控表,22,11,非时序压力表,工况、数量或阶段汇总表
E:\压裂窜扰项目\02 规范化\阳101H35\阳101H35 邻井压力监测\3井压裂期间邻井压力检测_3井第21段 压裂质量数量监控表（邻井压力、井口、砂量）.xlsx,3.液量、砂量核实表,65,24,非时序压力表,工况、数量或阶段汇总表
E:\压裂窜扰项目\02 规范化\阳101H35\阳101H35 邻井压力监测\3井压裂期间邻井压力检测_3井第21段 压裂质量数量监控表（邻井压力、井口、砂量）.xlsx,Sheet1,22,4,未提取压力通道,0个通道
E:\压裂窜扰项目\02 规范化\阳101H35\阳101H35 邻井压力监测\3井压裂期间邻井压力检测_3井第21段 压裂质量数量监控表（邻井压力、井口、砂量）.xlsx,Sheet2,26,14,已提取,3个通道
E:\压裂窜扰项目\02 规范化\阳101H35\阳101H35 邻井压力监测\3井压裂期间邻井压力检测_3井第22段 压裂质量数量监控表（邻井压力、井口、砂量）.xlsx,1.邻井压力监测表,24,25,已提取,3个通道
E:\压裂窜扰项目\02 规范化\阳101H35\阳101H35 邻井压力监测\3井压裂期间邻井压力检测_3井第22段 压裂质量数量监控表（邻井压力、井口、砂量）.xlsx,2.井口阀门监控表,22,11,非时序压力表,工况、数量或阶段汇总表
E:\压裂窜扰项目\02 规范化\阳101H35\阳101H35 邻井压力监测\3井压裂期间邻井压力检测_3井第22段 压裂质量数量监控表（邻井压力、井口、砂量）.xlsx,3.液量、砂量核实表,65,24,非时序压力表,工况、数量或阶段汇总表
E:\压裂窜扰项目\02 规范化\阳101H35\阳101H35 邻井压力监测\3井压裂期间邻井压力检测_3井第22段 压裂质量数量监控表（邻井压力、井口、砂量）.xlsx,Sheet1,22,4,未提取压力通道,0个通道
E:\压裂窜扰项目\02 规范化\阳101H35\阳101H35 邻井压力监测\3井压裂期间邻井压力检测_3井第22段 压裂质量数量监控表（邻井压力、井口、砂量）.xlsx,Sheet2,40,14,已提取,3个通道
E:\压裂窜扰项目\02 规范化\阳101H35\阳101H35 邻井压力监测\3井压裂期间邻井压力检测_3井第9段 压裂质量数量监控表（邻井压力、井口、砂量）.xlsx,1.邻井压力监测表,23,25,已提取,3个通道
E:\压裂窜扰项目\02 规范化\阳101H35\阳101H35 邻井压力监测\3井压裂期间邻井压力检测_3井第9段 压裂质量数量监控表（邻井压力、井口、砂量）.xlsx,2.井口阀门监控表,22,11,非时序压力表,工况、数量或阶段汇总表
E:\压裂窜扰项目\02 规范化\阳101H35\阳101H35 邻井压力监测\3井压裂期间邻井压力检测_3井第9段 压裂质量数量监控表（邻井压力、井口、砂量）.xlsx,3.液量、砂量核实表,65,24,非时序压力表,工况、数量或阶段汇总表
E:\压裂窜扰项目\02 规范化\阳101H35\阳101H35 邻井压力监测\3井压裂期间邻井压力检测_3井第9段 压裂质量数量监控表（邻井压力、井口、砂量）.xlsx,Sheet1,22,4,未提取压力通道,0个通道
E:\压裂窜扰项目\02 规范化\阳101H35\阳101H35 邻井压力监测\阳101H35平台1井压力秒点数据（4.13-4.20）.xls,text,604804,2,解析失败,没有至少5个可解释时间点
E:\压裂窜扰项目\02 规范化\阳101H35\阳101H35 邻井压力监测\阳101H35平台压窜记录(4.19-4.25)_1#流程_实时数据_35-2井第3段施工结束后36-1井压力上涨2024.4.22.csv,text,24386,22,已提取,4个通道
E:\压裂窜扰项目\02 规范化\阳101H35\阳101H35 邻井压力监测\阳101H35平台压窜记录(4.19-4.25)_35-1井第3段施工后        4井分钟数据.csv2024.4.21.csv,text,1433,4,已提取,1个通道
E:\压裂窜扰项目\02 规范化\阳101H35\阳101H35 邻井压力监测\阳101H35平台压窜记录(4.19-4.25)_35-1第3段施工后36-4井3秒点2024.4.21.csv,text,28568,21,已提取,4个通道
E:\压裂窜扰项目\02 规范化\阳101H35\阳101H35 邻井压力监测\阳101H35平台压窜记录(4.19-4.25)_35-3第7段  1井分钟数据(1).csv2024.4.23.csv,text,363,3,已提取,1个通道
E:\压裂窜扰项目\02 规范化\阳101H35\阳101H35 邻井压力监测\阳101H35平台压窜记录(4.19-4.25)_4#流程_实时数据_35-3井第6段施工后36-4井压力上涨2024.4.22.csv,text,24386,22,已提取,4个通道
E:\压裂窜扰项目\02 规范化\阳101H43\阳101H43 邻井压力监测\阳101H43-2井压力上涨秒点数据-2.xls,导出数据,11704,2,未提取压力通道,0个通道
E:\压裂窜扰项目\02 规范化\阳101H43\阳101H43 邻井压力监测\阳101H43-2井压力上涨秒点数据.xls,导出数据,8704,2,未提取压力通道,0个通道
E:\压裂窜扰项目\02 规范化\阳101H43\阳101H43 邻井压力监测\阳101H43-2及-4井压力上涨秒点数据.xls,导出数据,12544,3,未提取压力通道,0个通道
E:\压裂窜扰项目\02 规范化\阳101H43\阳101H43 邻井压力监测\阳101H43监测日志.xlsx,6井,26,33,解析失败,没有至少5个可解释时间点
E:\压裂窜扰项目\02 规范化\阳101H6\阳101H6 邻井压力监测\阳101H6-6-5段压裂施工-5井套压压力监测.xls,导出数据,14404,2,未提取压力通道,0个通道
E:\压裂窜扰项目\02 规范化\阳101H6\阳101H6 邻井压力监测\阳101H6-7-11段压裂施工-8井套压压力监测.xls,导出数据,12179,5,未提取压力通道,0个通道
E:\压裂窜扰项目\02 规范化\阳101H6\阳101H6 邻井压力监测\阳101H6-8-12段压裂施工-7井套压压力监测.xls,导出数据,8104,3,未提取压力通道,0个通道
E:\压裂窜扰项目\02 规范化\阳101H6\阳101H6 邻井压力监测\阳101H6-8-24段压裂施工-7井秒点压力监测.xls,导出数据,6004,2,未提取压力通道,0个通道
E:\压裂窜扰项目\02 规范化\阳101H6\阳101H6 邻井压力监测\阳101H6-8-26段压裂施工-7井秒点压力监测.xls,导出数据,4864,2,未提取压力通道,0个通道
E:\压裂窜扰项目\02 规范化\阳101H6\阳101H6 邻井压力监测\阳101H6-8-27段压裂施工-7井秒点压力监测.xls,导出数据,9304,2,未提取压力通道,0个通道
E:\压裂窜扰项目\02 规范化\阳101H6\阳101H6 邻井压力监测\阳101H6-8-28段压裂施工-7井秒点压力监测.xls,导出数据,10684,2,未提取压力通道,0个通道
E:\压裂窜扰项目\02 规范化\阳101H6\阳101H6 邻井压力监测\阳101H6-8-29段压裂施工-7井秒点压力监测.xls,导出数据,10024,2,未提取压力通道,0个通道
E:\压裂窜扰项目\02 规范化\阳101H6\阳101H6 邻井压力监测\阳101H6-8井-27段压窜图.xls,封面,13,3,解析失败,没有至少5个可解释时间点
E:\压裂窜扰项目\02 规范化\阳101H6\阳101H6 邻井压力监测\阳101H6-8井-27段压窜图.xls,基础参数,44,7,非时序压力表,工况、数量或阶段汇总表
E:\压裂窜扰项目\02 规范化\阳101H6\阳101H6 邻井压力监测\阳101H6-8井-27段压窜图.xls,施工设计,104,10,非时序压力表,工况、数量或阶段汇总表
E:\压裂窜扰项目\02 规范化\阳101H6\阳101H6 邻井压力监测\阳101H6-8井-27段压窜图.xls,阶段汇总,30,15,非时序压力表,工况、数量或阶段汇总表
E:\压裂窜扰项目\02 规范化\阳101H6\阳101H6 邻井压力监测\阳101H6-8井-27段压窜图.xls,曲线图,11282,3,解析失败,没有至少5个可解释时间点
E:\压裂窜扰项目\02 规范化\阳101H6\阳101H6 邻井压力监测\阳101H6-8井-27段压窜图.xls,分点数据,11283,6,已提取,1个通道
E:\压裂窜扰项目\02 规范化\阳101H6\阳101H6 邻井压力监测\阳101H6-8井-27段压窜图.xls,打印数据,239,9,未提取压力通道,0个通道
E:\压裂窜扰项目\02 规范化\阳101H6\阳101H6 邻井压力监测\阳101H6-8井-28段压窜资料.xls,封面,13,3,解析失败,没有至少5个可解释时间点
E:\压裂窜扰项目\02 规范化\阳101H6\阳101H6 邻井压力监测\阳101H6-8井-28段压窜资料.xls,基础参数,44,7,非时序压力表,工况、数量或阶段汇总表
E:\压裂窜扰项目\02 规范化\阳101H6\阳101H6 邻井压力监测\阳101H6-8井-28段压窜资料.xls,施工设计,104,10,非时序压力表,工况、数量或阶段汇总表
E:\压裂窜扰项目\02 规范化\阳101H6\阳101H6 邻井压力监测\阳101H6-8井-28段压窜资料.xls,阶段汇总,32,15,非时序压力表,工况、数量或阶段汇总表
E:\压裂窜扰项目\02 规范化\阳101H6\阳101H6 邻井压力监测\阳101H6-8井-28段压窜资料.xls,分点数据,12726,5,已提取,1个通道
E:\压裂窜扰项目\02 规范化\阳101H6\阳101H6 邻井压力监测\阳101H6-8井-28段压窜资料.xls,打印数据,283,9,未提取压力通道,0个通道
E:\压裂窜扰项目\02 规范化\阳101H6\阳101H6 邻井压力监测\阳101H6-8井-29段压窜图.xls,封面,13,3,解析失败,没有至少5个可解释时间点
E:\压裂窜扰项目\02 规范化\阳101H6\阳101H6 邻井压力监测\阳101H6-8井-29段压窜图.xls,基础参数,44,7,非时序压力表,工况、数量或阶段汇总表
